Word,0,1,2,3,4,5,6,7,8,9,10,11,12
resistanc,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.2771575450135,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
realization,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-9.322239464473592,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
tradition,-10.002970831021079,-8.57385703853378,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
1990,-9.309823650461134,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
gait,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.295049099903137,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.270870871716214,-9.992185007297415,-10.009063045084767,-9.99952474073307
diseas,-10.002970831021079,-8.86153911098556,-7.445821860294266,-6.704084360853864,-8.889583991794973,-10.015386645033537,-8.868600954748564,-7.890863183893609,-9.161202647414635,-9.96401805227616,-8.893572718629306,-9.315915864524822,-8.900912452064961
fir,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.295049099903137,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-8.018107903220848,-8.605890646177524,-10.009063045084767,-9.306377560173125
veterinaria,-10.002970831021079,-9.96015139965367,-8.219011748527748,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
tum,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.161202647414635,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
psittacine,-10.002970831021079,-9.96015139965367,-9.317624037195857,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
tumors,-10.002970831021079,-9.96015139965367,-9.317624037195857,-9.962180898875346,-8.601901919343192,-10.015386645033537,-9.967213243416673,-9.2771575450135,-8.75573753930647,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
berlin,-9.309823650461134,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
statements,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-8.580918882296782,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
clifton,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.295049099903137,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-8.893572718629306,-10.009063045084767,-9.99952474073307
ren,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-9.322239464473592,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
esophageal,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.2690337183154,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
beecha,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.161202647414635,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
diovan,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.161202647414635,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
dieting,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-9.322239464473592,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
tickets,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.29903782673747,-10.009063045084767,-9.99952474073307
physician-managed,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.270870871716214,-9.992185007297415,-10.009063045084767,-9.99952474073307
descen,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.306377560173125
restraint,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.29903782673747,-10.009063045084767,-9.99952474073307
patt,-10.002970831021079,-9.96015139965367,-9.317624037195857,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
underinsured,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.2690337183154,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
rudolph's,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.2690337183154,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
whatever,-10.002970831021079,-9.267004219093725,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
counting,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.161202647414635,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
overdos,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.161202647414635,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
almost,-9.309823650461134,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-9.315915864524822,-9.99952474073307
others,-10.002970831021079,-9.96015139965367,-9.317624037195857,-8.575886537755455,-9.988196280463082,-8.629092283913646,-9.967213243416673,-8.871692436905336,-9.161202647414635,-9.96401805227616,-9.29903782673747,-10.009063045084767,-9.99952474073307
castin,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-8.577723691156269,-9.992185007297415,-10.009063045084767,-9.99952474073307
narcissists,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-9.322239464473592,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
membershi,-10.002970831021079,-8.86153911098556,-8.401333305321703,-9.2690337183154,-9.295049099903137,-8.916774356365426,-7.769988666080454,-6.504568822773718,-9.85434982797458,-9.270870871716214,-7.427235649835878,-10.009063045084767,-9.99952474073307
busines,-10.002970831021079,-9.267004219093725,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.270870871716214,-8.893572718629306,-10.009063045084767,-9.306377560173125
catie,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.2690337183154,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
educators,-9.309823650461134,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-9.322239464473592,-9.274066062856727,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-9.315915864524822,-9.99952474073307
bindin,-10.002970831021079,-9.96015139965367,-9.317624037195857,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
australi,-8.616676469901188,-7.762926822317451,-9.317624037195857,-9.2690337183154,-8.196436811235028,-8.916774356365426,-8.357775330982573,-8.871692436905336,-9.161202647414635,-9.270870871716214,-8.382747094863314,-8.399625132650666,-9.99952474073307
establishing,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-9.322239464473592,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.306377560173125
laminiti,-10.002970831021079,-9.96015139965367,-9.317624037195857,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
oklahom,-9.309823650461134,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.270870871716214,-9.992185007297415,-10.009063045084767,-9.306377560173125
cultivate,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-9.322239464473592,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
avant,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.2771575450135,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.306377560173125
lake,-8.904358542352968,-8.86153911098556,-8.219011748527748,-9.2690337183154,-9.295049099903137,-10.015386645033537,-9.274066062856727,-9.970304725573445,-9.85434982797458,-9.270870871716214,-8.605890646177524,-8.622768683964877,-9.306377560173125
spinal,-10.002970831021079,-9.96015139965367,-10.010771217755803,-8.863568610207237,-8.378758368028981,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
shoppin,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.2771575450135,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
brazos,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-9.315915864524822,-9.99952474073307
subscription,-10.002970831021079,-9.267004219093725,-10.010771217755803,-9.962180898875346,-8.378758368028981,-8.916774356365426,-7.569317970618302,-8.871692436905336,-9.85434982797458,-9.270870871716214,-9.29903782673747,-10.009063045084767,-9.99952474073307
comparative,-10.002970831021079,-9.96015139965367,-9.317624037195857,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.29903782673747,-10.009063045084767,-9.99952474073307
agricultural,-10.002970831021079,-9.96015139965367,-9.317624037195857,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
generating,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-9.322239464473592,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
gai,-10.002970831021079,-9.96015139965367,-9.317624037195857,-9.2690337183154,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
hyattsvill,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-9.315915864524822,-9.99952474073307
northwes,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.270870871716214,-9.992185007297415,-10.009063045084767,-9.99952474073307
chacho,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-9.315915864524822,-9.99952474073307
filariasis,-10.002970831021079,-9.96015139965367,-10.010771217755803,-8.863568610207237,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
members,-7.923529289341242,-9.267004219093725,-8.912158929087694,-8.863568610207237,-9.295049099903137,-8.916774356365426,-8.175453774188618,-7.137091381517229,-9.161202647414635,-9.270870871716214,-7.5942897344990445,-10.009063045084767,-9.99952474073307
bod,-8.904358542352968,-8.86153911098556,-10.010771217755803,-9.962180898875346,-8.889583991794973,-10.015386645033537,-9.967213243416673,-8.360866813139344,-9.161202647414635,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
lauderdale,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.270870871716214,-9.992185007297415,-10.009063045084767,-9.99952474073307
mood,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-9.315915864524822,-9.99952474073307
rabies,-10.002970831021079,-9.96015139965367,-9.317624037195857,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
unio,-10.002970831021079,-9.96015139965367,-9.317624037195857,-9.2690337183154,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.2771575450135,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
minocin,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.161202647414635,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
year-round,-8.904358542352968,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
evaluations,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-9.322239464473592,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
raymond,-10.002970831021079,-9.267004219093725,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
agenda,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-9.315915864524822,-9.99952474073307
own,-10.002970831021079,-9.267004219093725,-9.317624037195857,-9.2690337183154,-9.295049099903137,-9.322239464473592,-9.967213243416673,-8.871692436905336,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-8.39008682829897
solution,-10.002970831021079,-9.267004219093725,-9.317624037195857,-9.962180898875346,-9.988196280463082,-9.322239464473592,-9.967213243416673,-9.2771575450135,-9.161202647414635,-8.172258583048105,-9.29903782673747,-9.315915864524822,-8.900912452064961
telemedicin,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.295049099903137,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
newspirit,-10.002970831021079,-9.267004219093725,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
available,-7.2949206299188685,-8.014241250598356,-8.912158929087694,-8.575886537755455,-8.042286131407769,-8.069476495978224,-8.02130309436136,-8.17854525634539,-8.75573753930647,-8.35458013984206,-8.382747094863314,-7.92962150340493,-7.6016294679347
nest,-10.002970831021079,-9.267004219093725,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
dissociation,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-9.322239464473592,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
nhs,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.274066062856727,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-9.315915864524822,-9.306377560173125
steiner's,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.306377560173125
evidence,-8.616676469901188,-9.267004219093725,-10.010771217755803,-9.962180898875346,-9.988196280463082,-9.322239464473592,-8.868600954748564,-9.2771575450135,-9.85434982797458,-9.96401805227616,-8.893572718629306,-10.009063045084767,-9.99952474073307
giant,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.295049099903137,-9.322239464473592,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
john,-8.904358542352968,-9.267004219093725,-10.010771217755803,-8.863568610207237,-8.196436811235028,-8.916774356365426,-9.274066062856727,-9.970304725573445,-9.161202647414635,-9.96401805227616,-9.29903782673747,-10.009063045084767,-9.306377560173125
making,-10.002970831021079,-9.96015139965367,-9.317624037195857,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-8.893572718629306,-8.910450756416656,-9.99952474073307
don,-9.309823650461134,-9.96015139965367,-10.010771217755803,-8.863568610207237,-9.988196280463082,-9.322239464473592,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
atkin's,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.2771575450135,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
issaqua,-10.002970831021079,-9.267004219093725,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.270870871716214,-9.992185007297415,-10.009063045084767,-9.99952474073307
sections,-10.002970831021079,-9.267004219093725,-10.010771217755803,-9.962180898875346,-9.295049099903137,-9.322239464473592,-9.967213243416673,-9.970304725573445,-9.161202647414635,-9.270870871716214,-9.29903782673747,-9.315915864524822,-9.99952474073307
akro,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.295049099903137,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
blog,-10.002970831021079,-8.57385703853378,-8.912158929087694,-8.863568610207237,-9.988196280463082,-8.069476495978224,-8.580918882296782,-9.2771575450135,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
bea,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-9.315915864524822,-9.99952474073307
zelly,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-9.315915864524822,-9.99952474073307
canada,-9.309823650461134,-8.86153911098556,-9.317624037195857,-8.352742986441246,-9.295049099903137,-10.015386645033537,-8.580918882296782,-8.871692436905336,-9.161202647414635,-9.96401805227616,-8.893572718629306,-8.622768683964877,-8.900912452064961
publishing,-10.002970831021079,-9.267004219093725,-10.010771217755803,-9.2690337183154,-9.295049099903137,-10.015386645033537,-8.868600954748564,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
oron,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.274066062856727,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
patient-monitoring,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-9.315915864524822,-9.99952474073307
nuclear,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.295049099903137,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
montros,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.295049099903137,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
veterinarians,-10.002970831021079,-9.96015139965367,-7.371713888140544,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
overeaters,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-8.916774356365426,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
thousand,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.295049099903137,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-9.315915864524822,-9.99952474073307
armpit,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.2690337183154,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
sonoma,-9.309823650461134,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
st,-9.309823650461134,-9.96015139965367,-9.317624037195857,-9.2690337183154,-9.295049099903137,-10.015386645033537,-9.274066062856727,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-8.910450756416656,-9.99952474073307
reproduction,-10.002970831021079,-9.96015139965367,-8.912158929087694,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-7.92962150340493,-9.99952474073307
bisexual,-9.309823650461134,-9.96015139965367,-10.010771217755803,-9.2690337183154,-9.988196280463082,-9.322239464473592,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
nor,-10.002970831021079,-9.267004219093725,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
nursing,-9.309823650461134,-9.96015139965367,-10.010771217755803,-9.962180898875346,-8.042286131407769,-10.015386645033537,-4.87346304260991,-9.970304725573445,-9.85434982797458,-9.270870871716214,-9.29903782673747,-10.009063045084767,-5.466925247579814
jamestown,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.29903782673747,-10.009063045084767,-9.99952474073307
among,-9.309823650461134,-9.267004219093725,-9.317624037195857,-9.962180898875346,-9.295049099903137,-10.015386645033537,-9.274066062856727,-9.2771575450135,-9.85434982797458,-9.96401805227616,-9.29903782673747,-10.009063045084767,-9.99952474073307
mineral,-10.002970831021079,-9.267004219093725,-9.317624037195857,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-7.405355368111908,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
clinica,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-8.889583991794973,-9.322239464473592,-9.274066062856727,-9.970304725573445,-9.85434982797458,-9.270870871716214,-9.992185007297415,-10.009063045084767,-9.99952474073307
president's,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.274066062856727,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
diar,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-8.910450756416656,-9.99952474073307
asperger/hfa,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-9.322239464473592,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
leeds,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.274066062856727,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
corvalli,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.295049099903137,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-9.315915864524822,-9.99952474073307
sharm,-10.002970831021079,-9.267004219093725,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
